transaction_id,timestamp,sender_id,receiver_id,amount,transaction_type,device_id,ip_address,is_fraud
TXN000247,1774546544,ACC_N4210,ACC_N4619,326.77,DEPOSIT,DEV_N3257,192.168.1.237,0
TXN000248,1774546548,ACC_N4668,ACC_N2915,152.42,DEPOSIT,DEV_N3629,192.168.1.36,0
TXN000249,1774546551,ACC_N1689,ACC_N2008,47.95,DEPOSIT,DEV_N3189,192.168.1.197,0
TXN000250,1774546556,ACC_N2184,ACC_N1350,241.29,DEPOSIT,DEV_N1845,192.168.1.177,0
TXN000251,1774546561,ACC_N3972,ACC_N2983,372.1,TRANSFER,DEV_N1360,192.168.1.53,0
TXN000252,1774546564,ACC_N3443,ACC_N4851,407.2,DEPOSIT,DEV_N1801,192.168.1.57,0
TXN000253,1774546569,ACC_N4466,ACC_N2242,230.24,DEPOSIT,DEV_N1828,192.168.1.243,0
TXN000254,1774546574,ACC_N3184,ACC_N4658,360.66,TRANSFER,DEV_N1144,192.168.1.193,0
TXN000255,1774546576,ACC_N2534,ACC_N2826,427.53,DEPOSIT,DEV_N3597,192.168.1.46,0
TXN000256,1774546580,ACC_N2399,ACC_N3369,8.65,PAYMENT,DEV_N4273,192.168.1.240,0
TXN000257,1774546585,ACC_N4161,ACC_N4374,442.57,DEPOSIT,DEV_N1558,192.168.1.232,0
TXN000258,1774546588,ACC_N1074,ACC_N4524,383.72,TRANSFER,DEV_N3415,192.168.1.123,0
TXN000259,1774546593,ACC_N4391,ACC_N1990,42.39,DEPOSIT,DEV_N2780,192.168.1.173,0
TXN000260,1774546596,ACC_N2774,ACC_N2144,389.18,PAYMENT,DEV_N2186,192.168.1.136,0
TXN000261,1774546597,ACC_N2564,ACC_N3816,67.49,TRANSFER,DEV_N2869,192.168.1.26,0
TXN000262,1774546599,ACC_N2909,ACC_N4778,118.14,PAYMENT,DEV_N1599,192.168.1.140,0
TXN000263,1774546604,ACC_N1751,ACC_N2897,246.7,PAYMENT,DEV_N2905,192.168.1.94,0
TXN000264,1774546606,ACC_N2515,ACC_N4194,192.63,PAYMENT,DEV_N3757,192.168.1.18,0
TXN000265,1774546611,ACC_N3471,ACC_N3136,142.85,DEPOSIT,DEV_N3941,192.168.1.38,0
TXN000266,1774546612,ACC_N4257,ACC_N4762,352.58,TRANSFER,DEV_N1049,192.168.1.145,0
TXN000267,1774546614,ACC_N4114,ACC_N3198,362.65,PAYMENT,DEV_N2860,192.168.1.191,0
TXN000268,1774546617,ACC_N2098,ACC_N3962,20.21,TRANSFER,DEV_N2725,192.168.1.38,0
TXN000269,1774546618,ACC_N4647,ACC_N4113,267.95,TRANSFER,DEV_N2505,192.168.1.12,0
TXN000270,1774546623,ACC_N4559,ACC_N4663,222.64,TRANSFER,DEV_N3666,192.168.1.7,0
TXN000271,1774546625,ACC_F104,ACC_F101,9202.42,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN000272,1774546627,ACC_N4481,ACC_N1517,303.32,PAYMENT,DEV_N2760,192.168.1.38,0
TXN000273,1774546628,ACC_N1592,ACC_N4881,76.98,TRANSFER,DEV_N2416,192.168.1.214,0
TXN000274,1774546631,ACC_N1008,ACC_N2231,53.59,DEPOSIT,DEV_N2498,192.168.1.19,0
TXN000275,1774546632,ACC_N4479,ACC_N1640,282.69,DEPOSIT,DEV_N4168,192.168.1.1,0
TXN000276,1774546636,ACC_N2918,ACC_N1288,245.17,DEPOSIT,DEV_N2685,192.168.1.125,0
TXN000277,1774546640,ACC_N3461,ACC_N2828,17.25,PAYMENT,DEV_N4601,192.168.1.195,0
TXN000278,1774546645,ACC_N3390,ACC_N3357,445.6,TRANSFER,DEV_N2436,192.168.1.186,0
TXN000279,1774546647,ACC_N4769,ACC_N3852,48.82,DEPOSIT,DEV_N3387,192.168.1.38,0
TXN000280,1774546651,ACC_N1194,ACC_N1836,314.02,DEPOSIT,DEV_N1006,192.168.1.126,0
TXN000281,1774546653,ACC_N1876,ACC_N3757,105.32,TRANSFER,DEV_N1523,192.168.1.56,0
TXN000282,1774546655,ACC_N1173,ACC_N4357,296.76,PAYMENT,DEV_N3539,192.168.1.148,0
TXN000283,1774546656,ACC_N3845,ACC_N1249,88.12,PAYMENT,DEV_N1207,192.168.1.4,0
TXN000284,1774546657,ACC_N1493,ACC_N1876,114.24,PAYMENT,DEV_N1792,192.168.1.243,0
TXN000285,1774546661,ACC_N1558,ACC_N2858,248.88,PAYMENT,DEV_N1083,192.168.1.147,0
TXN000286,1774546663,ACC_N2683,ACC_N3310,336.31,PAYMENT,DEV_N2058,192.168.1.73,0
TXN000287,1774546668,ACC_N2486,ACC_N3010,197.5,DEPOSIT,DEV_N4973,192.168.1.128,0
TXN000288,1774546672,ACC_N3443,ACC_N1660,92.05,TRANSFER,DEV_N1743,192.168.1.19,0
TXN000289,1774546677,ACC_N3852,ACC_N2912,24.95,PAYMENT,DEV_N1706,192.168.1.192,0
TXN000290,1774546682,ACC_N1352,ACC_N4996,481.33,DEPOSIT,DEV_N3357,192.168.1.39,0
TXN000291,1774546684,ACC_N3979,ACC_N3883,276.25,DEPOSIT,DEV_N4195,192.168.1.80,0
TXN000292,1774546686,ACC_N1466,ACC_N4529,119.31,PAYMENT,DEV_N1079,192.168.1.91,0
TXN000293,1774546689,ACC_F102,ACC_F105,6975.97,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN000294,1774546693,ACC_N4471,ACC_N4976,58.87,PAYMENT,DEV_N1684,192.168.1.56,0
TXN000295,1774546695,ACC_N1406,ACC_N2514,309.76,DEPOSIT,DEV_N2737,192.168.1.64,0
TXN000296,1774546697,ACC_N4504,ACC_N1232,194.82,TRANSFER,DEV_N4152,192.168.1.44,0
TXN000297,1774546698,ACC_N4637,ACC_N3503,373.28,TRANSFER,DEV_N3518,192.168.1.179,0
TXN000298,1774546703,ACC_N2313,ACC_N1296,100.87,PAYMENT,DEV_N1696,192.168.1.130,0
TXN000299,1774546706,ACC_N1968,ACC_N2526,242.02,TRANSFER,DEV_N1398,192.168.1.202,0
TXN000300,1774546709,ACC_N3615,ACC_N1266,420.73,DEPOSIT,DEV_N4427,192.168.1.240,0
TXN000301,1774546711,ACC_N2549,ACC_N3515,226.49,TRANSFER,DEV_N2751,192.168.1.109,0
TXN000302,1774546713,ACC_N2270,ACC_N4988,130.71,PAYMENT,DEV_N5000,192.168.1.70,0
TXN000303,1774546718,ACC_N3960,ACC_N4027,11.4,TRANSFER,DEV_N3546,192.168.1.78,0
TXN000304,1774546723,ACC_N1512,ACC_N3961,404.54,TRANSFER,DEV_N1140,192.168.1.64,0
TXN000305,1774546725,ACC_N3643,ACC_N4670,367.09,TRANSFER,DEV_N1723,192.168.1.82,0
TXN000306,1774546729,ACC_N2926,ACC_N1972,168.69,TRANSFER,DEV_N1126,192.168.1.74,0
TXN000307,1774546733,ACC_N1117,ACC_N1500,324.08,TRANSFER,DEV_N3747,192.168.1.176,0
TXN000308,1774546736,ACC_N2965,ACC_N2728,490.31,DEPOSIT,DEV_N3734,192.168.1.33,0
TXN000309,1774546739,ACC_N4693,ACC_N2922,292.11,DEPOSIT,DEV_N2081,192.168.1.107,0
TXN000310,1774546743,ACC_N3432,ACC_N3216,196.19,TRANSFER,DEV_N4286,192.168.1.242,0
TXN000311,1774546747,ACC_N2389,ACC_N3143,396.25,TRANSFER,DEV_N2528,192.168.1.28,0
TXN000312,1774546751,ACC_N2831,ACC_N2522,285.59,DEPOSIT,DEV_N1739,192.168.1.12,0
TXN000313,1774546756,ACC_N1906,ACC_N2043,448.55,PAYMENT,DEV_N1767,192.168.1.121,0
TXN000314,1774546758,ACC_N4471,ACC_N1880,469.18,TRANSFER,DEV_N4332,192.168.1.148,0
TXN000315,1774546761,ACC_N2673,ACC_N3373,276.15,TRANSFER,DEV_N2596,192.168.1.9,0
TXN000316,1774546762,ACC_N1708,ACC_N1412,355.6,DEPOSIT,DEV_N2397,192.168.1.189,0
TXN000317,1774546763,ACC_N1978,ACC_N3957,217.69,TRANSFER,DEV_N3511,192.168.1.49,0
TXN000318,1774546768,ACC_N2791,ACC_N3555,311.96,TRANSFER,DEV_N1193,192.168.1.140,0
TXN000319,1774546772,ACC_N3829,ACC_N2423,478.99,PAYMENT,DEV_N1761,192.168.1.108,0
TXN000320,1774546773,ACC_F105,ACC_F102,5674.8,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN000321,1774546777,ACC_N1458,ACC_N1946,400.26,DEPOSIT,DEV_N2446,192.168.1.110,0
TXN000322,1774546782,ACC_N1322,ACC_N1161,266.2,DEPOSIT,DEV_N3020,192.168.1.208,0
TXN000323,1774546786,ACC_N2327,ACC_N1721,127.03,TRANSFER,DEV_N1742,192.168.1.165,0
TXN000324,1774546787,ACC_N4974,ACC_N4811,431.91,DEPOSIT,DEV_N1537,192.168.1.242,0
TXN000325,1774546790,ACC_N1415,ACC_N1523,151.93,TRANSFER,DEV_N4498,192.168.1.95,0
TXN000326,1774546793,ACC_N2514,ACC_N1583,31.04,TRANSFER,DEV_N3864,192.168.1.3,0
TXN000327,1774546794,ACC_N3723,ACC_N3967,272.11,DEPOSIT,DEV_N3745,192.168.1.35,0
TXN000328,1774546797,ACC_N4239,ACC_N2466,76.19,TRANSFER,DEV_N2909,192.168.1.178,0
TXN000329,1774546798,ACC_F102,ACC_F105,5349.9,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN000330,1774546802,ACC_N3951,ACC_N4838,226.82,DEPOSIT,DEV_N2663,192.168.1.16,0
TXN000331,1774546805,ACC_N2176,ACC_N4580,330.76,PAYMENT,DEV_N3352,192.168.1.42,0
TXN000332,1774546808,ACC_N4581,ACC_N2672,60.95,PAYMENT,DEV_N1303,192.168.1.52,0
TXN000333,1774546813,ACC_N1131,ACC_N2808,124.42,TRANSFER,DEV_N3974,192.168.1.100,0
TXN000334,1774546815,ACC_N3921,ACC_N4744,95.93,TRANSFER,DEV_N4423,192.168.1.116,0
TXN000335,1774546816,ACC_N1485,ACC_N2878,417.3,TRANSFER,DEV_N4524,192.168.1.118,0
TXN000336,1774546820,ACC_N3240,ACC_N1380,315.88,PAYMENT,DEV_N4687,192.168.1.178,0
TXN000337,1774546825,ACC_N1063,ACC_N1187,98.97,DEPOSIT,DEV_N3008,192.168.1.69,0
TXN000338,1774546830,ACC_N1714,ACC_N1643,472.0,PAYMENT,DEV_N2829,192.168.1.54,0
TXN000339,1774546835,ACC_N3399,ACC_N2926,383.84,PAYMENT,DEV_N4486,192.168.1.74,0
TXN000340,1774546838,ACC_N2297,ACC_N3295,143.37,TRANSFER,DEV_N4138,192.168.1.155,0
TXN000341,1774546839,ACC_N1184,ACC_N1346,142.19,DEPOSIT,DEV_N4575,192.168.1.168,0
TXN000342,1774546841,ACC_N4721,ACC_N4734,268.82,PAYMENT,DEV_N3436,192.168.1.156,0
TXN000343,1774546844,ACC_N4953,ACC_N3418,89.35,TRANSFER,DEV_N1367,192.168.1.87,0
TXN000344,1774546848,ACC_N1436,ACC_N4301,318.65,DEPOSIT,DEV_N2613,192.168.1.71,0
TXN000345,1774546852,ACC_N2947,ACC_N3994,462.38,DEPOSIT,DEV_N2379,192.168.1.136,0
TXN000346,1774546856,ACC_N4678,ACC_N2801,195.59,TRANSFER,DEV_N3917,192.168.1.187,0
TXN000347,1774546860,ACC_F104,ACC_F100,7954.66,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN000348,1774546861,ACC_N2414,ACC_N4918,189.78,DEPOSIT,DEV_N1602,192.168.1.16,0
TXN000349,1774546865,ACC_N2122,ACC_N1927,488.45,PAYMENT,DEV_N2050,192.168.1.112,0
TXN000350,1774546866,ACC_N3901,ACC_N3918,367.03,PAYMENT,DEV_N3142,192.168.1.55,0
TXN000351,1774546867,ACC_N1569,ACC_N3696,339.02,PAYMENT,DEV_N4180,192.168.1.5,0
TXN000352,1774546870,ACC_N4476,ACC_N4810,425.94,DEPOSIT,DEV_N1867,192.168.1.49,0
TXN000353,1774546874,ACC_N3422,ACC_N4748,92.86,TRANSFER,DEV_N4550,192.168.1.66,0
TXN000354,1774546876,ACC_F101,ACC_F104,6243.33,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN000355,1774546877,ACC_N2369,ACC_N2229,371.5,DEPOSIT,DEV_N1357,192.168.1.183,0
TXN000356,1774546878,ACC_N4389,ACC_N4800,27.52,PAYMENT,DEV_N1547,192.168.1.156,0
TXN000357,1774546880,ACC_N4330,ACC_N1295,34.27,TRANSFER,DEV_N2071,192.168.1.54,0
TXN000358,1774546881,ACC_N2058,ACC_N2240,165.97,DEPOSIT,DEV_N2288,192.168.1.178,0
TXN000359,1774546884,ACC_N3173,ACC_N1119,166.48,TRANSFER,DEV_N2787,192.168.1.204,0
TXN000360,1774546889,ACC_N4310,ACC_N3143,175.25,TRANSFER,DEV_N4827,192.168.1.40,0
TXN000361,1774546893,ACC_N4234,ACC_N3920,152.29,DEPOSIT,DEV_N3226,192.168.1.30,0
TXN000362,1774546896,ACC_N2181,ACC_N3101,460.43,TRANSFER,DEV_N2135,192.168.1.103,0
TXN000363,1774546901,ACC_N1379,ACC_N3241,239.57,DEPOSIT,DEV_N2848,192.168.1.237,0
TXN000364,1774546906,ACC_N3693,ACC_N4635,403.19,DEPOSIT,DEV_N1015,192.168.1.250,0
TXN000365,1774546907,ACC_N2939,ACC_N4036,394.85,PAYMENT,DEV_N3938,192.168.1.20,0
TXN000366,1774546910,ACC_N4613,ACC_N1224,336.01,PAYMENT,DEV_N1543,192.168.1.220,0
TXN000367,1774546914,ACC_N2461,ACC_N3755,159.72,DEPOSIT,DEV_N2996,192.168.1.46,0
TXN000368,1774546917,ACC_N4753,ACC_N2043,383.08,DEPOSIT,DEV_N1618,192.168.1.70,0
TXN000369,1774546920,ACC_N2873,ACC_N3761,360.09,DEPOSIT,DEV_N2871,192.168.1.5,0
TXN000370,1774546921,ACC_N4632,ACC_N4865,218.03,TRANSFER,DEV_N4396,192.168.1.27,0
TXN000371,1774546922,ACC_N2608,ACC_N3045,238.4,DEPOSIT,DEV_N4740,192.168.1.59,0
TXN000372,1774546927,ACC_N3784,ACC_N1090,163.24,TRANSFER,DEV_N3952,192.168.1.211,0
TXN000373,1774546928,ACC_F101,ACC_F105,6254.86,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN000374,1774546931,ACC_N4955,ACC_N4261,340.81,TRANSFER,DEV_N4327,192.168.1.118,0
TXN000375,1774546934,ACC_N1766,ACC_N4587,153.34,PAYMENT,DEV_N2126,192.168.1.168,0
TXN000376,1774546938,ACC_N4253,ACC_N4086,431.5,PAYMENT,DEV_N4631,192.168.1.152,0
TXN000377,1774546942,ACC_N4031,ACC_N4706,52.07,PAYMENT,DEV_N4231,192.168.1.80,0
TXN000378,1774546944,ACC_N1396,ACC_N2795,84.71,TRANSFER,DEV_N3602,192.168.1.146,0
TXN000379,1774546949,ACC_N4679,ACC_N4965,350.93,DEPOSIT,DEV_N3694,192.168.1.173,0
TXN000380,1774546954,ACC_N4199,ACC_N3876,435.41,TRANSFER,DEV_N3849,192.168.1.115,0
TXN000381,1774546956,ACC_N4191,ACC_N1202,392.48,PAYMENT,DEV_N2863,192.168.1.211,0
TXN000382,1774546960,ACC_N4878,ACC_N3414,45.4,PAYMENT,DEV_N2460,192.168.1.60,0
TXN000383,1774546965,ACC_N1845,ACC_N1439,252.1,PAYMENT,DEV_N4919,192.168.1.104,0
TXN000384,1774546967,ACC_N4660,ACC_N2633,334.96,TRANSFER,DEV_N1150,192.168.1.200,0
TXN000385,1774546971,ACC_N3157,ACC_N3180,283.82,PAYMENT,DEV_N2572,192.168.1.22,0
TXN000386,1774546972,ACC_N3319,ACC_N1590,306.18,DEPOSIT,DEV_N2131,192.168.1.75,0
TXN000387,1774546974,ACC_N1546,ACC_N1028,165.5,PAYMENT,DEV_N1035,192.168.1.249,0
TXN000388,1774546979,ACC_N3403,ACC_N4102,385.59,DEPOSIT,DEV_N1999,192.168.1.193,0
TXN000389,1774546980,ACC_N4313,ACC_N1970,56.03,TRANSFER,DEV_N2940,192.168.1.219,0
TXN000390,1774546981,ACC_N1328,ACC_N4332,328.23,DEPOSIT,DEV_N1284,192.168.1.131,0
TXN000391,1774546983,ACC_N4217,ACC_N2323,92.7,DEPOSIT,DEV_N4279,192.168.1.9,0
TXN000392,1774546987,ACC_N1978,ACC_N1370,68.57,DEPOSIT,DEV_N2682,192.168.1.7,0
TXN000393,1774546989,ACC_N3940,ACC_N4924,420.22,TRANSFER,DEV_N4257,192.168.1.224,0
TXN000394,1774546992,ACC_N1577,ACC_N4780,342.25,TRANSFER,DEV_N4920,192.168.1.6,0
TXN000395,1774546994,ACC_N3078,ACC_N1266,253.33,DEPOSIT,DEV_N4666,192.168.1.222,0
TXN000396,1774546998,ACC_N3112,ACC_N4469,126.33,TRANSFER,DEV_N1626,192.168.1.223,0
TXN000397,1774547002,ACC_N1115,ACC_N4570,381.18,PAYMENT,DEV_N2799,192.168.1.39,0
TXN000398,1774547007,ACC_N4867,ACC_N1117,339.13,TRANSFER,DEV_N2798,192.168.1.176,0
TXN000399,1774547011,ACC_N2108,ACC_N1136,283.85,DEPOSIT,DEV_N4270,192.168.1.198,0
TXN000400,1774547016,ACC_N4396,ACC_N4103,143.08,DEPOSIT,DEV_N2132,192.168.1.4,0
TXN000401,1774547020,ACC_N2164,ACC_N3321,130.71,DEPOSIT,DEV_N3600,192.168.1.110,0
TXN000402,1774547022,ACC_N3703,ACC_N2118,156.23,PAYMENT,DEV_N4919,192.168.1.15,0
TXN000403,1774547026,ACC_N2290,ACC_N1509,135.73,PAYMENT,DEV_N2560,192.168.1.72,0
TXN000404,1774547029,ACC_N2665,ACC_N1688,73.58,DEPOSIT,DEV_N1249,192.168.1.154,0
TXN000405,1774547030,ACC_N2113,ACC_N2897,8.22,PAYMENT,DEV_N3247,192.168.1.67,0
TXN000406,1774547032,ACC_N2545,ACC_N2853,42.18,DEPOSIT,DEV_N3297,192.168.1.155,0
TXN000407,1774547036,ACC_N4795,ACC_N1500,15.61,TRANSFER,DEV_N1140,192.168.1.85,0
TXN000408,1774547038,ACC_N1968,ACC_N4203,355.22,PAYMENT,DEV_N3856,192.168.1.244,0
TXN000409,1774547041,ACC_N3604,ACC_N2240,180.49,TRANSFER,DEV_N2433,192.168.1.9,0
TXN000410,1774547045,ACC_N3365,ACC_N2200,14.09,DEPOSIT,DEV_N4399,192.168.1.92,0
TXN000411,1774547049,ACC_N3341,ACC_N4735,121.22,TRANSFER,DEV_N4579,192.168.1.40,0
TXN000412,1774547052,ACC_N3398,ACC_N2722,243.19,TRANSFER,DEV_N3788,192.168.1.239,0
TXN000413,1774547054,ACC_N3294,ACC_N1437,143.58,TRANSFER,DEV_N1945,192.168.1.222,0
TXN000414,1774547059,ACC_N4567,ACC_N2511,477.95,DEPOSIT,DEV_N1951,192.168.1.17,0
TXN000415,1774547064,ACC_N4719,ACC_N4934,434.76,PAYMENT,DEV_N2371,192.168.1.135,0
TXN000416,1774547066,ACC_N1764,ACC_N2822,208.03,PAYMENT,DEV_N4805,192.168.1.73,0
TXN000417,1774547070,ACC_N2229,ACC_N3703,253.55,PAYMENT,DEV_N3522,192.168.1.59,0
TXN000418,1774547073,ACC_N3065,ACC_N2005,240.23,DEPOSIT,DEV_N1143,192.168.1.73,0
TXN000419,1774547075,ACC_N3943,ACC_N3609,233.01,TRANSFER,DEV_N2321,192.168.1.20,0
TXN000420,1774547077,ACC_N4049,ACC_N2523,413.89,DEPOSIT,DEV_N4053,192.168.1.218,0
TXN000421,1774547081,ACC_F103,ACC_F101,5211.75,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN000422,1774547086,ACC_N1994,ACC_N3081,341.03,DEPOSIT,DEV_N3681,192.168.1.71,0
TXN000423,1774547091,ACC_N2254,ACC_N3001,27.72,PAYMENT,DEV_N1839,192.168.1.123,0
TXN000424,1774547092,ACC_N3741,ACC_N2364,195.21,PAYMENT,DEV_N2766,192.168.1.223,0
TXN000425,1774547096,ACC_N3641,ACC_N1651,300.13,DEPOSIT,DEV_N4155,192.168.1.137,0
TXN000426,1774547100,ACC_N1344,ACC_N1244,109.78,DEPOSIT,DEV_N3223,192.168.1.199,0
TXN000427,1774547104,ACC_N3412,ACC_N3459,131.77,DEPOSIT,DEV_N3987,192.168.1.142,0
TXN000428,1774547108,ACC_N1624,ACC_N1336,211.98,TRANSFER,DEV_N2034,192.168.1.45,0
TXN000429,1774547109,ACC_N2255,ACC_N4405,271.47,TRANSFER,DEV_N1023,192.168.1.158,0
TXN000430,1774547114,ACC_N3890,ACC_N2332,282.25,DEPOSIT,DEV_N4432,192.168.1.184,0
TXN000431,1774547115,ACC_N3824,ACC_N2060,28.27,TRANSFER,DEV_N2439,192.168.1.9,0
TXN000432,1774547117,ACC_N2357,ACC_N3738,375.56,PAYMENT,DEV_N4377,192.168.1.103,0
TXN000433,1774547118,ACC_N2467,ACC_N4521,399.07,DEPOSIT,DEV_N1309,192.168.1.230,0
TXN000434,1774547121,ACC_N1380,ACC_N4525,248.96,DEPOSIT,DEV_N4389,192.168.1.116,0
TXN000435,1774547123,ACC_N4695,ACC_N1754,190.68,PAYMENT,DEV_N1573,192.168.1.206,0
TXN000436,1774547128,ACC_N4399,ACC_N4932,434.7,TRANSFER,DEV_N1803,192.168.1.189,0
TXN000437,1774547130,ACC_F101,ACC_F105,6595.42,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN000438,1774547133,ACC_N2666,ACC_N2204,407.72,TRANSFER,DEV_N3219,192.168.1.21,0
TXN000439,1774547135,ACC_N3628,ACC_N3409,297.52,TRANSFER,DEV_N2072,192.168.1.131,0
TXN000440,1774547140,ACC_N1491,ACC_N2363,408.63,PAYMENT,DEV_N2041,192.168.1.53,0
TXN000441,1774547143,ACC_N2826,ACC_N4486,420.66,PAYMENT,DEV_N3479,192.168.1.179,0
TXN000442,1774547144,ACC_N2227,ACC_N4477,335.57,DEPOSIT,DEV_N3984,192.168.1.193,0
TXN000443,1774547149,ACC_N2028,ACC_N2014,299.96,TRANSFER,DEV_N1467,192.168.1.95,0
TXN000444,1774547152,ACC_N4838,ACC_N4285,423.69,PAYMENT,DEV_N1792,192.168.1.211,0
TXN000445,1774547156,ACC_N4513,ACC_N4960,308.24,DEPOSIT,DEV_N2531,192.168.1.215,0
TXN000446,1774547160,ACC_N1994,ACC_N2829,402.85,PAYMENT,DEV_N2300,192.168.1.4,0
TXN000447,1774547164,ACC_N3907,ACC_N3607,30.39,DEPOSIT,DEV_N1550,192.168.1.102,0
TXN000448,1774547165,ACC_N3777,ACC_N2903,489.34,DEPOSIT,DEV_N2706,192.168.1.76,0
TXN000449,1774547167,ACC_N2869,ACC_N4278,448.79,DEPOSIT,DEV_N1581,192.168.1.209,0
TXN000450,1774547172,ACC_F103,ACC_F102,9533.2,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN000451,1774547173,ACC_N2753,ACC_N3374,148.11,TRANSFER,DEV_N3669,192.168.1.151,0
TXN000452,1774547175,ACC_N3742,ACC_N2757,61.72,DEPOSIT,DEV_N2600,192.168.1.1,0
TXN000453,1774547178,ACC_N2022,ACC_N2136,265.98,DEPOSIT,DEV_N4993,192.168.1.76,0
TXN000454,1774547181,ACC_N1677,ACC_N1231,424.84,DEPOSIT,DEV_N2222,192.168.1.161,0
TXN000455,1774547183,ACC_N2792,ACC_N4002,346.26,DEPOSIT,DEV_N3115,192.168.1.165,0
TXN000456,1774547185,ACC_N2507,ACC_N1060,165.29,PAYMENT,DEV_N3241,192.168.1.151,0
TXN000457,1774547186,ACC_N3852,ACC_N4461,481.93,TRANSFER,DEV_N2826,192.168.1.28,0
TXN000458,1774547187,ACC_N3696,ACC_N1621,368.13,DEPOSIT,DEV_N3472,192.168.1.118,0
TXN000459,1774547190,ACC_N4100,ACC_N1863,19.82,PAYMENT,DEV_N2320,192.168.1.11,0
TXN000460,1774547195,ACC_N4895,ACC_N4385,98.36,TRANSFER,DEV_N4620,192.168.1.149,0
TXN000461,1774547198,ACC_N2400,ACC_N2529,166.27,PAYMENT,DEV_N4194,192.168.1.52,0
TXN000462,1774547202,ACC_F100,ACC_F100,8194.11,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN000463,1774547206,ACC_F101,ACC_F105,9837.71,TRANSFER,DEV_FRAUD_1,185.10.10.5,1
TXN000464,1774547210,ACC_N2646,ACC_N1552,411.54,TRANSFER,DEV_N2840,192.168.1.57,0
TXN000465,1774547215,ACC_N4789,ACC_N4191,31.03,DEPOSIT,DEV_N1604,192.168.1.213,0
TXN000466,1774547216,ACC_N1161,ACC_N1542,414.66,TRANSFER,DEV_N3486,192.168.1.138,0
TXN000467,1774547218,ACC_N1826,ACC_N4016,244.39,PAYMENT,DEV_N1656,192.168.1.231,0
TXN000468,1774547223,ACC_N1277,ACC_N4732,49.79,TRANSFER,DEV_N4575,192.168.1.159,0
TXN000469,1774547228,ACC_N3182,ACC_N2772,451.01,DEPOSIT,DEV_N2118,192.168.1.62,0
TXN000470,1774547229,ACC_N4859,ACC_N3451,479.51,PAYMENT,DEV_N2424,192.168.1.65,0
TXN000471,1774547231,ACC_N3118,ACC_N4154,379.43,PAYMENT,DEV_N3627,192.168.1.122,0
TXN000472,1774547234,ACC_N3597,ACC_N2760,239.85,PAYMENT,DEV_N1728,192.168.1.34,0
TXN000473,1774547239,ACC_N3753,ACC_N4985,215.21,TRANSFER,DEV_N2600,192.168.1.57,0
TXN000474,1774547243,ACC_N2700,ACC_N4412,257.99,DEPOSIT,DEV_N4492,192.168.1.4,0
TXN000475,1774547248,ACC_N3642,ACC_N3058,216.25,DEPOSIT,DEV_N3241,192.168.1.180,0
TXN000476,1774547250,ACC_N1078,ACC_N4078,443.08,PAYMENT,DEV_N3436,192.168.1.110,0
TXN000477,1774547251,ACC_N1264,ACC_N2503,234.67,DEPOSIT,DEV_N2489,192.168.1.153,0
TXN000478,1774547252,ACC_N1254,ACC_N4785,439.61,DEPOSIT,DEV_N1181,192.168.1.171,0
TXN000479,1774547253,ACC_N4193,ACC_N4821,120.38,PAYMENT,DEV_N3609,192.168.1.245,0
TXN000480,1774547255,ACC_N1724,ACC_N1045,215.0,DEPOSIT,DEV_N1093,192.168.1.4,0
TXN000481,1774547256,ACC_N3996,ACC_N4181,189.64,DEPOSIT,DEV_N3528,192.168.1.115,0
TXN000482,1774547257,ACC_N3017,ACC_N4066,431.59,TRANSFER,DEV_N3863,192.168.1.169,0
TXN000483,1774547262,ACC_N4136,ACC_N2011,194.98,TRANSFER,DEV_N3026,192.168.1.91,0
TXN000484,1774547263,ACC_N4590,ACC_N3579,283.52,TRANSFER,DEV_N3011,192.168.1.144,0
TXN000485,1774547264,ACC_N4421,ACC_N3215,367.4,DEPOSIT,DEV_N1023,192.168.1.11,0
TXN000486,1774547268,ACC_N3764,ACC_N2479,391.02,DEPOSIT,DEV_N3149,192.168.1.203,0
TXN000487,1774547270,ACC_N4129,ACC_N1526,339.25,TRANSFER,DEV_N3577,192.168.1.165,0
TXN000488,1774547271,ACC_N1755,ACC_N2877,74.32,PAYMENT,DEV_N3730,192.168.1.18,0
TXN000489,1774547273,ACC_N1157,ACC_N4665,131.8,PAYMENT,DEV_N1047,192.168.1.80,0
TXN000490,1774547274,ACC_N1101,ACC_N1554,244.62,DEPOSIT,DEV_N4591,192.168.1.123,0
TXN000491,1774547279,ACC_N1921,ACC_N4482,290.89,DEPOSIT,DEV_N4971,192.168.1.103,0
TXN000492,1774547280,ACC_N3208,ACC_N2453,348.18,DEPOSIT,DEV_N3716,192.168.1.85,0
